id,term,date_time,type_id,class_id,student_id,class_name
113373,2013-2014-1,2014/1/16 10:09:10,300200,661,11623,高二(05)
115944,,2014/3/10 10:09:44,300200,661,11623,高二(05)
113169,2013-2014-1,2014/1/15 10:05:55,300200,661,11623,高二(05)
120004,2013-2014-2,2014/4/2 10:08:13,300200,661,11624,高二(05)
120069,2013-2014-2,2014/4/4 10:10:10,300200,661,11624,高二(05)
120486,2013-2014-2,2014/4/8 10:10:34,300200,667,11625,高二(11)
112192,2013-2014-1,2014/1/2 10:12:40,300200,667,11625,高二(11)
122380,2013-2014-2,2014/4/16 07:37:00,100100,667,11625,高二(11)
113375,2013-2014-1,2014/1/16 10:09:27,300200,667,11625,高二(11)
128681,2014-2015-2,2015/5/5 07:41:30,9900200,732,11625,高三(11)
113269,2013-2014-1,2014/1/15 10:11:44,300200,667,11625,高二(11)
115983,,2014/3/10 10:11:20,300200,667,11626,高二(11)
116177,,2014/3/11 06:43:41,300100,667,11626,高二(11)
114345,2013-2014-1,2014/2/27 06:45:45,300100,667,11626,高二(11)
111895,2013-2014-1,2014/1/2 06:41:32,300100,667,11626,高二(11)
112342,2013-2014-1,2014/1/3 06:45:15,300100,667,11626,高二(11)
112726,2013-2014-1,2014/1/7 06:41:20,300100,667,11626,高二(11)
113943,2013-2014-1,2014/2/24 06:39:30,300100,667,11626,高二(11)
120667,2013-2014-2,2014/4/9 06:44:01,300100,667,11626,高二(11)
116345,2013-2014-2,2014/3/13 10:11:03,300200,661,11629,高二(05)
113072,2013-2014-1,2014/1/14 10:09:51,300200,661,11629,高二(05)
119238,2013-2014-2,2014/3/27 10:10:03,300200,667,11630,高二(11)
128791,2014-2015-2,2015/5/8 07:17:26,9900200,726,11631,高三(05)
127420,2014-2015-1,2014/9/17 07:26:47,100100,726,11631,高三(05)
128539,2014-2015-2,2015/4/16 07:30:02,9900100,726,11631,高三(05)
128928,2014-2015-2,2015/5/22 07:27:52,9900100,726,11631,高三(05)
128575,2014-2015-2,2015/4/20 07:27:31,9900100,726,11631,高三(05)
113729,2013-2014-1,2014/2/21 07:19:19,200100,661,11632,高二(05)
119423,2013-2014-2,2014/3/31 06:30:22,300100,661,11634,高二(05)
128197,2014-2015-2,2015/3/27 07:29:34,100100,726,11634,高三(05)
120576,2013-2014-2,2014/4/9 06:36:08,300100,661,11634,高二(05)
118643,2013-2014-2,2014/3/26 06:34:18,300100,661,11634,高二(05)
122464,2013-2014-2,2014/4/17 06:36:15,300100,661,11634,高二(05)
120296,2013-2014-2,2014/4/4 06:39:04,300100,661,11634,高二(05)
118026,2013-2014-2,2014/3/24 06:24:58,300100,661,11634,高二(05)
128737,2014-2015-2,2015/5/5 07:37:00,200100,726,11635,高三(05)
128646,2014-2015-2,2015/4/30 07:27:58,9900100,726,11636,高三(05)
128907,2014-2015-2,2015/5/20 07:37:00,200100,726,11636,高三(05)
118214,2013-2014-2,2014/3/24 07:25:39,100100,661,11637,高二(05)
126553,2013-2014-2,2014/6/11 06:35:00,300100,661,11639,高二(05)
120553,2013-2014-2,2014/4/9 06:32:45,300100,661,11639,高二(05)
119792,2013-2014-2,2014/4/2 06:35:31,300100,661,11639,高二(05)
120369,2013-2014-2,2014/4/4 06:31:39,300100,661,11639,高二(05)
116032,,2014/3/11 06:33:52,300100,661,11639,高二(05)
123651,2013-2014-2,2014/5/13 06:33:59,300100,661,11639,高二(05)
112752,2013-2014-1,2014/1/7 06:42:50,300100,661,11639,高二(05)
117712,2013-2014-2,2014/3/21 06:36:52,300100,661,11639,高二(05)
118076,2013-2014-2,2014/3/24 06:37:29,300100,661,11639,高二(05)
122431,2013-2014-2,2014/4/17 06:30:29,300100,661,11639,高二(05)
122765,2013-2014-2,2014/4/24 07:07:00,200100,661,11639,高二(05)
113798,2013-2014-1,2014/2/24 06:33:57,300100,661,11639,高二(05)
114991,,2014/3/3 06:36:09,300100,661,11639,高二(05)
114398,2013-2014-1,2014/2/27 06:47:41,300100,661,11639,高二(05)
118644,2013-2014-2,2014/3/26 06:34:17,300100,661,11639,高二(05)
119422,2013-2014-2,2014/3/31 06:30:25,300100,661,11639,高二(05)
114697,2013-2014-1,2014/2/28 06:39:15,300100,661,11639,高二(05)
124545,2013-2014-2,2014/5/21 08:09:05,200200,661,11644,高二(05)
128911,2014-2015-2,2015/5/21 07:27:45,9900100,726,11644,高三(05)
128654,2014-2015-2,2015/4/30 07:30:25,9900100,726,11644,高三(05)
128558,2014-2015-2,2015/4/17 07:37:00,100100,726,11644,高三(05)
128284,2014-2015-2,2015/4/3 07:30:00,100100,726,11644,高三(05)
127853,2014-2015-1,2015/1/12 07:36:50,100100,726,11645,高三(05)
113149,2013-2014-1,2014/1/15 07:37:00,100100,661,11645,高二(05)
113148,2013-2014-1,2014/1/15 07:37:00,200100,661,11646,高二(05)
127899,2014-2015-1,2015/1/15 07:26:58,100100,726,11646,高三(05)
112308,2013-2014-1,2014/1/3 06:43:10,300100,661,11647,高二(05)
112638,2013-2014-1,2014/1/7 06:33:43,300100,661,11647,高二(05)
128717,2014-2015-2,2015/5/5 08:37:01,9900200,726,11648,高三(05)
128016,2014-2015-2,2015/3/9 07:32:03,100100,732,11649,高三(11)
127391,2014-2015-1,2014/9/3 07:17:24,200100,732,11649,高三(11)
128340,2014-2015-2,2015/4/7 13:34:06,100200,726,11650,高三(05)
128344,2014-2015-2,2015/4/8 13:34:06,100200,726,11650,高三(05)
127481,2014-2015-1,2014/9/30 07:29:32,100100,732,11653,高三(11)
128693,2014-2015-2,2015/5/5 08:01:42,9900200,732,11653,高三(11)
128211,2014-2015-2,2015/3/30 07:25:04,100100,721,11654,高三(04)
127477,2014-2015-1,2014/9/30 07:28:04,100100,721,11654,高三(04)
127858,2014-2015-1,2015/1/13 07:26:33,100100,721,11654,高三(04)
128216,2014-2015-2,2015/3/31 07:23:20,100000,721,11654,高三(04)
128847,2014-2015-2,2015/5/14 07:30:29,9900100,721,11654,高三(04)
128134,2014-2015-2,2015/3/20 07:24:22,100000,721,11654,高三(04)
113078,2013-2014-1,2014/1/14 10:09:42,300200,660,11654,高二(04)
127403,2014-2015-1,2014/9/2 07:26:59,100100,721,11654,高三(04)
127927,2014-2015-1,2015/1/21 07:26:29,100100,721,11654,高三(04)
128312,2014-2015-2,2015/4/7 07:28:30,100100,721,11654,高三(04)
127381,2014-2015-1,2014/9/3 07:25:42,200100,721,11654,高三(04)
112347,2013-2014-1,2014/1/3 06:45:27,300100,660,11655,高二(04)
115166,,2014/3/3 06:47:12,300100,660,11655,高二(04)
114011,2013-2014-1,2014/2/24 06:42:36,300100,660,11655,高二(04)
114850,2013-2014-1,2014/2/28 06:47:47,300100,660,11655,高二(04)
111958,2013-2014-1,2014/1/2 06:44:24,300100,660,11655,高二(04)
112819,2013-2014-1,2014/1/7 06:46:20,300100,660,11655,高二(04)
114385,2013-2014-1,2014/2/27 06:47:05,300100,660,11655,高二(04)
120046,2013-2014-2,2014/4/2 10:09:46,300200,667,11656,高二(11)
120153,2013-2014-2,2014/4/4 10:06:51,300200,667,11656,高二(11)
113005,2013-2014-1,2014/1/14 10:07:15,300200,667,11656,高二(11)
121118,2013-2014-2,2014/4/9 08:14:15,200200,667,11657,高二(11)
128061,2014-2015-2,2015/3/13 07:37:00,100100,732,11657,高三(11)
128252,2014-2015-2,2015/4/1 07:30:00,100100,732,11657,高三(11)
128762,2014-2015-2,2015/5/5 07:37:00,200100,732,11657,高三(11)
122159,2013-2014-2,2014/4/15 07:37:00,100100,667,11657,高二(11)
128099,2014-2015-2,2015/3/17 07:20:00,200100,732,11657,高三(11)
128285,2014-2015-2,2015/4/3 07:30:00,100100,732,11657,高三(11)
128358,2014-2015-2,2015/4/13 07:37:00,100100,732,11657,高三(11)
128354,2014-2015-2,2015/4/9 13:34:06,100200,732,11657,高三(11)
114514,2013-2014-1,2014/2/27 10:10:12,300200,667,11658,高二(11)
128769,2014-2015-2,2015/5/5 07:37:00,200100,732,11658,高三(11)
128160,2014-2015-2,2015/3/25 07:42:18,100100,732,11658,高三(11)
116244,,2014/3/11 10:09:38,300200,667,11658,高二(11)
127712,2014-2015-1,2014/12/10 07:33:35,100100,721,11659,高三(04)
128303,2014-2015-2,2015/4/7 07:26:01,100100,721,11659,高三(04)
128934,2014-2015-2,2015/5/22 07:31:41,9900100,721,11659,高三(04)
128807,2014-2015-2,2015/5/11 07:28:45,9900100,721,11659,高三(04)
128843,2014-2015-2,2015/5/14 07:29:58,9900100,721,11659,高三(04)
114305,2013-2014-1,2014/2/27 06:43:41,300100,660,11660,高二(04)
115129,,2014/3/3 06:44:01,300100,660,11660,高二(04)
120654,2013-2014-2,2014/4/9 06:43:06,300100,660,11660,高二(04)
113196,2013-2014-1,2014/1/15 10:07:51,300200,660,11660,高二(04)
123001,2013-2014-2,2014/5/5 12:11:12,300000,660,11660,高二(04)
119551,2013-2014-2,2014/3/31 06:42:56,300100,660,11660,高二(04)
113068,2013-2014-1,2014/1/14 10:09:41,300200,660,11660,高二(04)
122892,2013-2014-2,2014/5/4 06:43:58,300100,660,11660,高二(04)
111976,2013-2014-1,2014/1/2 06:45:13,300100,660,11660,高二(04)
118190,2013-2014-2,2014/3/24 06:45:00,300100,660,11660,高二(04)
117883,2013-2014-2,2014/3/21 10:07:13,300200,660,11660,高二(04)
121069,2013-2014-2,2014/4/10 06:45:04,300100,660,11660,高二(04)
118564,2013-2014-2,2014/3/25 06:44:22,300100,660,11660,高二(04)
113408,2013-2014-1,2014/1/16 10:10:32,300200,660,11660,高二(04)
116179,,2014/3/11 06:43:46,300100,660,11660,高二(04)
118687,2013-2014-2,2014/3/26 06:38:18,300100,660,11660,高二(04)
125801,2013-2014-2,2014/6/3 06:41:38,300100,660,11660,高二(04)
115794,,2014/3/10 06:43:12,300100,660,11660,高二(04)
113892,2013-2014-1,2014/2/24 06:37:48,300100,660,11660,高二(04)
122552,2013-2014-2,2014/4/17 06:45:22,300100,660,11660,高二(04)
112366,2013-2014-1,2014/1/3 06:46:16,300100,660,11660,高二(04)
123743,2013-2014-2,2014/5/13 06:41:43,300100,660,11660,高二(04)
122120,2013-2014-2,2014/4/15 06:44:29,300100,660,11660,高二(04)
112763,2013-2014-1,2014/1/7 06:43:19,300100,660,11660,高二(04)
114767,2013-2014-1,2014/2/28 06:43:12,300100,660,11661,高二(04)
118813,2013-2014-2,2014/3/26 06:48:44,300100,660,11661,高二(04)
114396,2013-2014-1,2014/2/27 06:47:25,300100,660,11661,高二(04)
117824,2013-2014-2,2014/3/21 06:46:30,300100,660,11661,高二(04)
120720,2013-2014-2,2014/4/9 06:49:51,300100,660,11661,高二(04)
118586,2013-2014-2,2014/3/25 06:48:48,300100,660,11661,高二(04)
116223,,2014/3/11 06:49:04,300100,660,11661,高二(04)
119924,2013-2014-2,2014/4/2 06:47:57,300100,660,11661,高二(04)
121526,2013-2014-2,2014/4/11 06:48:54,300100,660,11661,高二(04)
122752,2013-2014-2,2014/4/24 06:47:33,300100,660,11661,高二(04)
115865,,2014/3/10 06:52:42,300100,660,11661,高二(04)
119380,2013-2014-2,2014/3/27 06:46:06,300100,660,11661,高二(04)
112943,2013-2014-1,2014/1/13 07:30:41,100100,667,11662,高二(11)
122299,2013-2014-2,2014/4/15 10:12:08,300200,667,11662,高二(11)
115264,,2014/3/3 10:11:16,300200,660,11663,高二(04)
122276,2013-2014-2,2014/4/15 10:11:30,300200,660,11663,高二(04)
117880,2013-2014-2,2014/3/21 10:06:51,300200,660,11663,高二(04)
119214,2013-2014-2,2014/3/27 10:10:36,300200,660,11663,高二(04)
128868,2014-2015-2,2015/5/15 07:31:04,9900100,721,11663,高三(04)
113198,2013-2014-1,2014/1/15 10:07:47,300200,660,11663,高二(04)
115905,,2014/3/10 10:06:35,300200,660,11663,高二(04)
119987,2013-2014-2,2014/4/2 10:07:18,300200,660,11663,高二(04)
128884,2014-2015-2,2015/5/18 07:33:14,9900100,721,11663,高三(04)
113404,2013-2014-1,2014/1/16 10:10:19,300200,660,11663,高二(04)
112487,2013-2014-1,2014/1/3 10:08:47,300200,660,11663,高二(04)
120188,2013-2014-2,2014/4/4 10:04:37,300200,660,11663,高二(04)
125023,2013-2014-2,2014/5/26 07:29:32,100100,660,11665,高二(04)
119993,2013-2014-2,2014/4/2 10:07:45,300200,660,11665,高二(04)
128722,2014-2015-2,2015/5/5 08:41:53,9900200,721,11665,高三(04)
119254,2013-2014-2,2014/3/27 10:09:41,300200,660,11666,高二(04)
112479,2013-2014-1,2014/1/3 10:08:10,300200,660,11666,高二(04)
128680,2014-2015-2,2015/5/5 07:38:42,9900200,721,11666,高三(04)
127379,2014-2015-1,2014/9/3 07:30:58,100100,732,11667,高三(11)
112480,2013-2014-1,2014/1/3 10:08:07,300200,660,11668,高二(04)
122289,2013-2014-2,2014/4/15 10:11:47,300200,660,11668,高二(04)
113177,2013-2014-1,2014/1/15 10:06:57,300200,660,11668,高二(04)
114523,2013-2014-1,2014/2/27 10:10:34,300200,660,11668,高二(04)
119674,2013-2014-2,2014/3/31 10:08:19,300200,660,11668,高二(04)
113197,2013-2014-1,2014/1/15 10:07:49,300200,660,11669,高二(04)
119988,2013-2014-2,2014/4/2 10:07:17,300200,660,11669,高二(04)
119215,2013-2014-2,2014/3/27 10:10:35,300200,660,11669,高二(04)
115265,,2014/3/3 10:11:14,300200,660,11669,高二(04)
117881,2013-2014-2,2014/3/21 10:06:49,300200,660,11669,高二(04)
122275,2013-2014-2,2014/4/15 10:11:31,300200,660,11669,高二(04)
115904,,2014/3/10 10:06:33,300200,660,11669,高二(04)
113405,2013-2014-1,2014/1/16 10:10:18,300200,660,11669,高二(04)
128652,2014-2015-2,2015/4/30 07:29:53,9900100,721,11669,高三(04)
120189,2013-2014-2,2014/4/4 10:04:35,300200,660,11669,高二(04)
112488,2013-2014-1,2014/1/3 10:08:46,300200,660,11669,高二(04)
128963,2014-2015-2,2015/6/2 07:33:35,9900300,721,11670,高三(04)
125241,2013-2014-2,2014/5/28 07:27:08,200100,660,11671,高二(04)
119257,2013-2014-2,2014/3/27 10:09:36,300200,660,11671,高二(04)
119998,2013-2014-2,2014/4/2 10:07:48,300200,660,11671,高二(04)
127404,2014-2015-1,2014/9/2 07:24:56,200100,721,11673,高三(04)
128864,2014-2015-2,2015/5/15 07:26:51,9900100,721,11674,高三(04)
128329,2014-2015-2,2015/4/8 07:23:50,100000,721,11674,高三(04)
127446,2014-2015-1,2014/9/24 07:26:37,100100,721,11674,高三(04)
117850,2013-2014-2,2014/3/21 07:25:09,200100,660,11674,高二(04)
127950,2014-2015-1,2015/1/26 07:28:15,100100,721,11674,高三(04)
128794,2014-2015-2,2015/5/8 07:28:38,9900100,721,11674,高三(04)
128829,2014-2015-2,2015/5/12 07:30:28,9900100,721,11674,高三(04)
127517,2014-2015-1,2014/10/11 07:24:30,200100,721,11674,高三(04)
128763,2014-2015-2,2015/5/5 07:37:00,200100,721,11674,高三(04)
127738,2014-2015-1,2014/12/18 07:26:06,100100,721,11674,高三(04)
128645,2014-2015-2,2015/4/30 07:27:52,9900100,721,11674,高三(04)
125673,2013-2014-2,2014/5/30 07:37:00,200100,660,11675,高二(04)
128670,2014-2015-2,2015/5/4 07:27:31,9900200,721,11676,高三(04)
127393,2014-2015-1,2014/9/3 07:14:03,200100,721,11677,高三(04)
128080,2014-2015-2,2015/3/18 07:14:39,200100,721,11677,高三(04)
127782,2014-2015-1,2014/12/23 07:28:06,100100,721,11677,高三(04)
128767,2014-2015-2,2015/5/5 07:37:00,200100,721,11678,高三(04)
128777,2014-2015-2,2015/5/7 07:27:39,9900100,721,11679,高三(04)
128008,2014-2015-2,2015/3/9 07:26:35,100100,721,11679,高三(04)
127409,2014-2015-1,2014/9/2 07:13:10,200100,721,11679,高三(04)
127702,2014-2015-1,2014/12/11 07:27:13,100100,721,11679,高三(04)
128866,2014-2015-2,2015/5/15 07:27:43,9900100,721,11680,高三(04)
128823,2014-2015-2,2015/5/12 07:27:35,9900100,721,11680,高三(04)
127368,2014-2015-1,2014/9/5 07:24:57,200100,721,11680,高三(04)
128786,2014-2015-2,2015/5/6 16:51:04,200200,721,11680,高三(04)
128569,2014-2015-2,2015/4/20 07:26:20,9900100,721,11681,高三(04)
125024,2013-2014-2,2014/5/26 07:29:32,100100,660,11681,高二(04)
125463,2013-2014-2,2014/5/29 07:37:00,100100,660,11681,高二(04)
128779,2014-2015-2,2015/5/7 07:29:00,9900100,721,11681,高三(04)
128830,2014-2015-2,2015/5/12 07:30:35,9900100,721,11681,高三(04)
128111,2014-2015-2,2015/4/10 07:27:15,100100,721,11681,高三(04)
128186,2014-2015-2,2015/3/26 07:29:34,100100,721,11681,高三(04)
128213,2014-2015-2,2015/3/30 07:31:24,100100,721,11682,高三(04)
128820,2014-2015-2,2015/5/11 07:38:44,9900100,721,11682,高三(04)
128760,2014-2015-2,2015/5/5 07:37:00,200100,721,11684,高三(04)
128761,2014-2015-2,2015/5/5 07:37:00,200100,721,11684,高三(04)
114614,2013-2014-1,2014/2/28 06:30:16,300100,660,11685,高二(04)
114127,2013-2014-1,2014/2/27 06:30:51,300100,660,11685,高二(04)
112897,2013-2014-1,2014/1/8 07:30:13,100100,660,11685,高二(04)
113410,2013-2014-1,2014/1/16 10:10:29,300200,660,11685,高二(04)
112616,2013-2014-1,2014/1/7 06:25:10,300100,660,11685,高二(04)
111813,2013-2014-1,2014/1/2 06:29:27,300100,660,11685,高二(04)
128958,2014-2015-2,2015/6/2 07:22:44,9900200,721,11686,高三(04)
128669,2014-2015-2,2015/5/4 07:18:37,9900200,721,11686,高三(04)
128063,2014-2015-2,2015/3/16 06:58:48,200100,721,11688,高三(04)
128940,2014-2015-2,2015/5/25 07:11:12,9900200,721,11688,高三(04)
128789,2014-2015-2,2015/5/8 07:04:58,9900200,721,11688,高三(04)
128896,2014-2015-2,2015/5/20 07:27:08,9900100,730,11690,高三(03)
128758,2014-2015-2,2015/5/5 07:37:00,200100,730,11690,高三(03)
122333,2013-2014-2,2014/4/15 10:05:39,300200,667,11691,高二(11)
128768,2014-2015-2,2015/5/5 07:37:00,200100,730,11692,高三(03)
117015,2013-2014-2,2014/3/17 10:08:49,300200,659,11693,高二(03)
121116,2013-2014-2,2014/4/9 08:14:15,200200,659,11693,高二(03)
120479,2013-2014-2,2014/4/8 10:10:13,300200,659,11693,高二(03)
117758,2013-2014-2,2014/3/21 06:41:23,300100,659,11694,高二(03)
124981,2013-2014-2,2014/5/27 06:47:22,300100,659,11694,高二(03)
125634,2013-2014-2,2014/5/30 06:44:58,300100,659,11694,高二(03)
116130,,2014/3/11 06:41:39,300100,659,11694,高二(03)
123975,2013-2014-2,2014/5/16 06:43:10,300100,659,11694,高二(03)
123496,2013-2014-2,2014/5/9 06:43:40,300100,659,11694,高二(03)
123336,2013-2014-2,2014/5/8 06:44:12,300100,659,11694,高二(03)
120573,2013-2014-2,2014/4/9 06:35:23,300100,659,11694,高二(03)
113922,2013-2014-1,2014/2/24 06:38:44,300100,659,11694,高二(03)
125834,2013-2014-2,2014/6/3 06:43:43,300100,659,11694,高二(03)
118136,2013-2014-2,2014/3/24 06:41:27,300100,659,11694,高二(03)
115061,,2014/3/3 06:40:31,300100,659,11694,高二(03)
123033,2013-2014-2,2014/5/6 06:43:13,300100,659,11694,高二(03)
122714,2013-2014-2,2014/4/24 06:43:37,300100,659,11694,高二(03)
126066,2013-2014-2,2014/6/4 06:46:29,300100,659,11694,高二(03)
119045,2013-2014-2,2014/3/27 06:42:03,300100,659,11694,高二(03)
118722,2013-2014-2,2014/3/26 06:40:19,300100,659,11694,高二(03)
122455,2013-2014-2,2014/4/17 06:35:34,300100,659,11694,高二(03)
120295,2013-2014-2,2014/4/4 06:39:05,300100,659,11694,高二(03)
118540,2013-2014-2,2014/3/25 06:42:58,300100,659,11694,高二(03)
123759,2013-2014-2,2014/5/13 06:42:16,300100,659,11694,高二(03)
119488,2013-2014-2,2014/3/31 06:38:25,300100,659,11694,高二(03)
128757,2014-2015-2,2015/5/5 07:37:00,200100,730,11696,高三(03)
120445,2013-2014-2,2014/4/8 10:08:27,300200,659,11697,高二(03)
115288,,2014/3/3 10:12:16,300200,659,11697,高二(03)
119649,2013-2014-2,2014/3/31 10:06:45,300200,659,11697,高二(03)
114542,2013-2014-1,2014/2/27 10:11:20,300200,659,11697,高二(03)
119992,2013-2014-2,2014/4/2 10:07:46,300200,659,11697,高二(03)
119291,2013-2014-2,2014/3/27 10:08:34,300200,659,11697,高二(03)
127977,2014-2015-1,2015/1/29 07:37:00,100100,730,11698,高三(03)
112579,2013-2014-1,2014/1/3 10:13:38,300200,667,11699,高二(11)
113083,2013-2014-1,2014/1/14 10:09:55,300200,667,11699,高二(11)
118015,2013-2014-2,2014/3/21 10:14:09,300200,667,11699,高二(11)
119271,2013-2014-2,2014/3/27 10:09:10,300200,667,11699,高二(11)
120123,2013-2014-2,2014/4/4 10:07:51,300200,667,11699,高二(11)
119650,2013-2014-2,2014/3/31 10:06:44,300200,659,11700,高二(03)
128734,2014-2015-2,2015/5/5 07:37:00,200100,730,11701,高三(03)
127482,2014-2015-1,2014/9/30 07:29:48,100100,730,11701,高三(03)
113499,2013-2014-2,2014/2/18 07:37:00,200100,667,11703,高二(11)
122334,2013-2014-2,2014/4/15 10:05:39,300200,667,11704,高二(11)
128085,2014-2015-2,2015/3/18 07:26:07,100100,730,11705,高三(03)
128876,2014-2015-2,2015/5/18 07:28:06,9900100,730,11705,高三(03)
128837,2014-2015-2,2015/5/14 07:27:39,9900100,732,11706,高三(11)
127951,2014-2015-1,2015/1/26 07:28:15,100100,732,11706,高三(11)
123860,2013-2014-2,2014/5/16 06:25:55,300100,667,11707,高二(11)
119135,2013-2014-2,2014/3/27 06:34:56,300100,667,11707,高二(11)
119453,2013-2014-2,2014/3/31 06:34:53,300100,667,11707,高二(11)
122734,2013-2014-2,2014/4/24 06:45:10,300100,667,11707,高二(11)
116131,,2014/3/11 06:41:40,300100,667,11707,高二(11)
114256,2013-2014-1,2014/2/27 06:41:30,300100,667,11707,高二(11)
122460,2013-2014-2,2014/4/17 06:35:57,300100,667,11707,高二(11)
118063,2013-2014-2,2014/3/24 06:35:41,300100,667,11707,高二(11)
118625,2013-2014-2,2014/3/26 06:30:19,300100,667,11707,高二(11)
118443,2013-2014-2,2014/3/25 06:36:45,300100,667,11707,高二(11)
120568,2013-2014-2,2014/4/9 06:35:11,300100,667,11707,高二(11)
123243,2013-2014-2,2014/5/8 06:25:14,300100,667,11707,高二(11)
111884,2013-2014-1,2014/1/2 06:40:50,300100,667,11707,高二(11)
112316,2013-2014-1,2014/1/3 06:43:53,300100,667,11707,高二(11)
123694,2013-2014-2,2014/5/13 06:36:57,300100,667,11707,高二(11)
117738,2013-2014-2,2014/3/21 06:40:19,300100,667,11707,高二(11)
112732,2013-2014-1,2014/1/7 06:41:11,300100,667,11707,高二(11)
126782,2013-2014-2,2014/6/12 06:33:04,300100,667,11707,高二(11)
126523,2013-2014-2,2014/6/11 06:31:30,300100,667,11707,高二(11)
119736,2013-2014-2,2014/4/2 06:25:27,300100,667,11707,高二(11)
115089,,2014/3/3 06:42:06,300100,667,11707,高二(11)
114782,2013-2014-1,2014/2/28 06:43:42,300100,667,11707,高二(11)
113905,2013-2014-1,2014/2/24 06:38:07,300100,667,11707,高二(11)
115747,,2014/3/10 06:39:12,300100,667,11707,高二(11)
120349,2013-2014-2,2014/4/4 06:33:59,300100,667,11707,高二(11)
127661,2014-2015-1,2014/12/1 07:30:06,100100,730,11709,高三(03)
113986,2013-2014-1,2014/2/24 06:41:34,300100,659,11709,高二(03)
117828,2013-2014-2,2014/3/21 06:46:35,300100,659,11709,高二(03)
115147,,2014/3/3 06:44:46,300100,659,11709,高二(03)
116089,,2014/3/11 06:39:55,300100,659,11709,高二(03)
114747,2013-2014-1,2014/2/28 06:41:53,300100,659,11709,高二(03)
112859,2013-2014-1,2014/1/7 06:51:49,300100,659,11709,高二(03)
128325,2014-2015-2,2015/4/8 07:23:03,100000,730,11709,高三(03)
127703,2014-2015-1,2014/12/11 07:27:50,100100,730,11710,高三(03)
128724,2014-2015-2,2015/5/5 08:42:44,9900200,730,11710,高三(03)
122902,2013-2014-2,2014/5/4 06:45:33,300100,659,11712,高二(03)
114740,2013-2014-1,2014/2/28 06:41:50,300100,659,11712,高二(03)
122508,2013-2014-2,2014/4/17 06:41:41,300100,659,11712,高二(03)
123318,2013-2014-2,2014/5/8 06:42:08,300100,659,11712,高二(03)
112852,2013-2014-1,2014/1/7 06:49:27,300100,659,11712,高二(03)
114168,2013-2014-1,2014/2/27 06:35:47,300100,659,11712,高二(03)
123693,2013-2014-2,2014/5/13 06:36:50,300100,659,11712,高二(03)
122079,2013-2014-2,2014/4/15 06:42:04,300100,659,11712,高二(03)
119039,2013-2014-2,2014/3/27 06:42:24,300100,659,11712,高二(03)
121065,2013-2014-2,2014/4/10 06:44:54,300100,659,11712,高二(03)
113855,2013-2014-1,2014/2/24 06:36:27,300100,659,11712,高二(03)
118525,2013-2014-2,2014/3/25 06:42:08,300100,659,11712,高二(03)
128745,2014-2015-2,2015/5/5 07:37:00,200100,730,11712,高三(03)
118784,2013-2014-2,2014/3/26 06:44:14,300100,659,11712,高二(03)
116090,,2014/3/11 06:39:56,300100,659,11712,高二(03)
117763,2013-2014-2,2014/3/21 06:42:10,300100,659,11712,高二(03)
122727,2013-2014-2,2014/4/24 06:44:32,300100,659,11712,高二(03)
119851,2013-2014-2,2014/4/2 06:40:13,300100,659,11712,高二(03)
123194,2013-2014-2,2014/5/7 06:45:27,300100,659,11712,高二(03)
115139,,2014/3/3 06:44:45,300100,659,11712,高二(03)
119518,2013-2014-2,2014/3/31 06:40:45,300100,659,11712,高二(03)
118112,2013-2014-2,2014/3/24 06:40:05,300100,659,11712,高二(03)
120280,2013-2014-2,2014/4/4 06:39:46,300100,659,11712,高二(03)
120675,2013-2014-2,2014/4/9 06:44:40,300100,659,11712,高二(03)
125409,2013-2014-2,2014/5/29 06:44:33,300100,659,11712,高二(03)
124025,2013-2014-2,2014/5/16 06:46:17,300100,659,11712,高二(03)
125248,2013-2014-2,2014/5/28 07:37:00,200100,659,11713,高二(03)
128764,2014-2015-2,2015/5/5 07:37:00,200100,730,11714,高三(03)
127752,2014-2015-1,2014/12/19 07:29:00,100100,730,11714,高三(03)
127922,2014-2015-1,2015/1/20 07:25:50,200100,730,11715,高三(03)
128718,2014-2015-2,2015/5/5 08:37:09,9900200,730,11715,高三(03)
128749,2014-2015-2,2015/5/5 07:37:00,200100,730,11716,高三(03)
127371,2014-2015-1,2014/9/5 07:16:02,200100,730,11716,高三(03)
128787,2014-2015-2,2015/5/6 16:51:04,200200,730,11716,高三(03)
127438,2014-2015-1,2014/9/22 07:29:07,100100,730,11716,高三(03)
128747,2014-2015-2,2015/5/5 07:37:00,200100,730,11718,高三(03)
121055,2013-2014-2,2014/4/10 06:44:30,300100,659,11719,高二(03)
114035,2013-2014-1,2014/2/24 06:45:09,300100,659,11719,高二(03)
114360,2013-2014-1,2014/2/27 06:46:12,300100,659,11719,高二(03)
115161,,2014/3/3 06:46:48,300100,659,11719,高二(03)
116215,,2014/3/11 06:46:20,300100,659,11719,高二(03)
114834,2013-2014-1,2014/2/28 06:46:23,300100,659,11719,高二(03)
128867,2014-2015-2,2015/5/15 07:28:54,9900100,730,11721,高三(03)
128891,2014-2015-2,2015/5/19 07:29:02,9900100,730,11721,高三(03)
128920,2014-2015-2,2015/5/21 07:37:00,100100,730,11721,高三(03)
127459,2014-2015-1,2014/9/29 07:37:00,100100,730,11722,高三(03)
127462,,2014/9/29 12:51:30,100200,730,11722,高三(03)
